title,link,original,sale,discount,currency,date,time
Existentia,https://store.steampowered.com/app/511340/Existentia/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Cortex,https://store.steampowered.com/app/909580/Cortex/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Bogatyr,https://store.steampowered.com/app/1170190/Bogatyr/?snr=1_7_7_2300_150_39,5.69,3.41,40,CDN,2020-04-27,23:34
Booster Trooper,https://store.steampowered.com/app/27920/Booster_Trooper/?snr=1_7_7_2300_150_39,2.29,1.14,50,CDN,2020-04-27,23:34
Shine's Adventures 3 (Sea Fight),https://store.steampowered.com/app/1208050/Shines_Adventures_3_Sea_Fight/?snr=1_7_7_2300_150_39,3.39,2.03,40,CDN,2020-04-27,23:34
MineSweep,https://store.steampowered.com/app/837440/MineSweep/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Solar System,https://store.steampowered.com/app/741120/Solar_System/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Pixel Traffic: Highway Racing,https://store.steampowered.com/app/867730/Pixel_Traffic_Highway_Racing/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Trouble Travel TT,https://store.steampowered.com/app/1007210/Trouble_Travel_TT/?snr=1_7_7_2300_150_39,1.19,0.71,40,CDN,2020-04-27,23:34
NARK THE DRAGON,https://store.steampowered.com/app/763740/NARK_THE_DRAGON/?snr=1_7_7_2300_150_39,1.17,0.59,50,CDN,2020-04-27,23:34
Ships 2017,https://store.steampowered.com/app/439460/Ships_2017/?snr=1_7_7_2300_150_39,16.99,1.69,90,CDN,2020-04-27,23:34
Night Mysteries: The Amphora Prisoner,https://store.steampowered.com/app/348870/Night_Mysteries_The_Amphora_Prisoner/?snr=1_7_7_2300_150_39,2.29,1.14,50,CDN,2020-04-27,23:34
Clash of Castle,https://store.steampowered.com/app/787250/Clash_of_Castle/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Voxel Race,https://store.steampowered.com/app/893330/Voxel_Race/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Bitcoin,https://store.steampowered.com/app/819650/Bitcoin/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Marble Trap,https://store.steampowered.com/app/1145560/Marble_Trap/?snr=1_7_7_2300_150_39,1.19,0.71,40,CDN,2020-04-27,23:34
aMAZE ABC,https://store.steampowered.com/app/928610/aMAZE_ABC/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Space Rocket,https://store.steampowered.com/app/781660/Space_Rocket/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Star Advent,https://store.steampowered.com/app/804210/Star_Advent/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
DON'T touch the walls,https://store.steampowered.com/app/796600/DONT_touch_the_walls/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Lost,https://store.steampowered.com/app/853580/Lost/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Kick The Puppet,https://store.steampowered.com/app/977900/Kick_The_Puppet/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Archery Blast,https://store.steampowered.com/app/806470/Archery_Blast/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
The Life of One Dog,https://store.steampowered.com/app/939390/The_Life_of_One_Dog/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
Cube Defense,https://store.steampowered.com/app/999640/Cube_Defense/?snr=1_7_7_2300_150_39,1.19,0.59,50,CDN,2020-04-27,23:34
PlatONIR,https://store.steampowered.com/app/882070/PlatONIR/?snr=1_7_7_2300_150_40,1.17,0.59,50,CDN,2020-04-27,23:34
Tricky Cat,https://store.steampowered.com/app/1042330/Tricky_Cat/?snr=1_7_7_2300_150_40,1.19,0.71,40,CDN,2020-04-27,23:34
Yafti,https://store.steampowered.com/app/821410/Yafti/?snr=1_7_7_2300_150_40,1.19,0.65,45,CDN,2020-04-27,23:34
AZORIAN KINGS,https://store.steampowered.com/app/640850/AZORIAN_KINGS/?snr=1_7_7_2300_150_40,11.49,5.17,55,CDN,2020-04-27,23:34
Dead Bits,https://store.steampowered.com/app/303390/Dead_Bits/?snr=1_7_7_2300_150_40,1.09,0.59,46,CDN,2020-04-27,23:34
Darkarta: A Broken Heart's Quest Standard Edition,https://store.steampowered.com/app/634180/Darkarta_A_Broken_Hearts_Quest_Standard_Edition/?snr=1_7_7_2300_150_40,6.69,4.01,40,CDN,2020-04-27,23:34
Heaven Island - VR MMO,https://store.steampowered.com/app/400250/Heaven_Island__VR_MMO/?snr=1_7_7_2300_150_40,1.09,0.59,46,CDN,2020-04-27,23:34
Dungeons & Geese,https://store.steampowered.com/app/660290/Dungeons__Geese/?snr=1_7_7_2300_150_40,3.39,1.69,50,CDN,2020-04-27,23:34
Mustache Politics Shooter,https://store.steampowered.com/app/733090/Mustache_Politics_Shooter/?snr=1_7_7_2300_150_40,1.19,0.59,50,CDN,2020-04-27,23:34
Red Risk,https://store.steampowered.com/app/448070/Red_Risk/?snr=1_7_7_2300_150_40,1.09,0.59,46,CDN,2020-04-27,23:34
Overcast - Walden and the Werewolf,https://store.steampowered.com/app/293180/Overcast__Walden_and_the_Werewolf/?snr=1_7_7_2300_150_40,1.09,0.59,46,CDN,2020-04-27,23:34
Devils & Demons,https://store.steampowered.com/app/363960/Devils__Demons/?snr=1_7_7_2300_150_40,10.99,2.19,80,CDN,2020-04-27,23:34
Bartender VR Simulator,https://store.steampowered.com/app/704300/Bartender_VR_Simulator/?snr=1_7_7_2300_150_40,21.99,17.59,20,CDN,2020-04-27,23:34
Magic Forest,https://store.steampowered.com/app/672290/Magic_Forest/?snr=1_7_7_2300_150_40,2.29,1.35,41,CDN,2020-04-27,23:34
能量冲击 Energy Shock,https://store.steampowered.com/app/965120/_Energy_Shock/?snr=1_7_7_2300_150_40,11.49,8.04,30,CDN,2020-04-27,23:34
Fog of War,https://store.steampowered.com/app/574080/Fog_of_War/?snr=1_7_7_2300_150_40,7.99,4.55,43,CDN,2020-04-27,23:34
Citadels,https://store.steampowered.com/app/238870/Citadels/?snr=1_7_7_2300_150_40,16.99,3.39,80,CDN,2020-04-27,23:34
Banter Schooldays!!三〇一室无一人,https://store.steampowered.com/app/1110690/Banter_Schooldays/?snr=1_7_7_2300_150_40,4.65,4.18,10,CDN,2020-04-27,23:34
Mystika 3 : Awakening of the dragons,https://store.steampowered.com/app/652570/Mystika_3__Awakening_of_the_dragons/?snr=1_7_7_2300_150_40,5.69,3.81,33,CDN,2020-04-27,23:34
The Mystery of the Druids,https://store.steampowered.com/app/343000/The_Mystery_of_the_Druids/?snr=1_7_7_2300_150_40,5.49,1.09,80,CDN,2020-04-27,23:34
場外人生,https://store.steampowered.com/app/1120370/_/?snr=1_7_7_2300_150_40,5.69,4.55,20,CDN,2020-04-27,23:34
JDM Tuner Racing,https://store.steampowered.com/app/488210/JDM_Tuner_Racing/?snr=1_7_7_2300_150_40,3.39,2.00,41,CDN,2020-04-27,23:34
Nexoria: Dungeon Rogue Heroes,https://store.steampowered.com/app/932210/Nexoria_Dungeon_Rogue_Heroes/?snr=1_7_7_2300_150_40,5.69,3.41,40,CDN,2020-04-27,23:34
TAURONOS,https://store.steampowered.com/app/676240/TAURONOS/?snr=1_7_7_2300_150_40,5.49,3.56,35,CDN,2020-04-27,23:34
Cooking Witch,https://store.steampowered.com/app/514580/Cooking_Witch/?snr=1_7_7_2300_150_40,2.29,1.48,35,CDN,2020-04-27,23:34
TAURONOS,https://store.steampowered.com/app/676240/TAURONOS/?snr=1_7_7_2300_150_41,5.49,3.56,35,CDN,2020-04-27,23:34
RESEQUENCED,https://store.steampowered.com/app/845490/RESEQUENCED/?snr=1_7_7_2300_150_41,8.99,8.09,10,CDN,2020-04-27,23:34
Cooking Witch,https://store.steampowered.com/app/514580/Cooking_Witch/?snr=1_7_7_2300_150_41,2.29,1.48,35,CDN,2020-04-27,23:34
Cyborg Arena,https://store.steampowered.com/app/706440/Cyborg_Arena/?snr=1_7_7_2300_150_41,3.39,1.69,50,CDN,2020-04-27,23:34
Lawnmower Game 2: Drifter,https://store.steampowered.com/app/749550/Lawnmower_Game_2_Drifter/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-27,23:34
Bitcoin Farm,https://store.steampowered.com/app/760930/Bitcoin_Farm/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-27,23:34
Zomby Soldier,https://store.steampowered.com/app/769340/Zomby_Soldier/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-27,23:34
Best Life Simulator,https://store.steampowered.com/app/949960/Best_Life_Simulator/?snr=1_7_7_2300_150_41,2.29,1.14,50,CDN,2020-04-27,23:34
Freezeer,https://store.steampowered.com/app/872090/Freezeer/?snr=1_7_7_2300_150_41,1.19,0.59,50,CDN,2020-04-27,23:34
Cute Girls VR,https://store.steampowered.com/app/934990/Cute_Girls_VR/?snr=1_7_7_2300_150_41,10.29,5.14,50,CDN,2020-04-27,23:34
Flesh Eaters,https://store.steampowered.com/app/383580/Flesh_Eaters/?snr=1_7_7_2300_150_41,2.19,1.31,40,CDN,2020-04-27,23:34
Heart of Moon : The Mask of Seasons,https://store.steampowered.com/app/976960/Heart_of_Moon__The_Mask_of_Seasons/?snr=1_7_7_2300_150_41,6.69,4.48,33,CDN,2020-04-27,23:34
Loot Hero DX,https://store.steampowered.com/app/294040/Loot_Hero_DX/?snr=1_7_7_2300_150_41,3.39,2.20,35,CDN,2020-04-27,23:34
RetroVamp,https://store.steampowered.com/app/1178680/RetroVamp/?snr=1_7_7_2300_150_41,7.99,4.79,40,CDN,2020-04-27,23:34
REMOTE LIFE,https://store.steampowered.com/app/1126420/REMOTE_LIFE/?snr=1_7_7_2300_150_41,25.99,15.59,40,CDN,2020-04-27,23:34
Banter Schooldays!!三〇一室无一人,https://store.steampowered.com/app/1110690/Banter_Schooldays/?snr=1_7_7_2300_150_41,4.65,4.18,10,CDN,2020-04-27,23:34
Minimalism,https://store.steampowered.com/app/585690/Minimalism/?snr=1_7_7_2300_150_41,1.19,0.71,40,CDN,2020-04-27,23:34
随风而逝/Story About Times,https://store.steampowered.com/app/989430/Story_About_Times/?snr=1_7_7_2300_150_41,5.69,3.98,30,CDN,2020-04-27,23:34
Journey of Haha,https://store.steampowered.com/app/697670/Journey_of_Haha/?snr=1_7_7_2300_150_41,3.39,2.27,33,CDN,2020-04-27,23:34
Perseverance: Part 1,https://store.steampowered.com/app/854870/Perseverance_Part_1/?snr=1_7_7_2300_150_41,4.65,3.25,30,CDN,2020-04-27,23:34
Marble Mayhem: Fragile Ball,https://store.steampowered.com/app/370510/Marble_Mayhem_Fragile_Ball/?snr=1_7_7_2300_150_41,1.00,0.59,41,CDN,2020-04-27,23:34
她3 : 复乐园之曦 Her3 : The Light of Paradise Regained,https://store.steampowered.com/app/1099140/3___Her3__The_Light_of_Paradise_Regained/?snr=1_7_7_2300_150_41,5.69,4.26,25,CDN,2020-04-27,23:34
Lucky Of Love,https://store.steampowered.com/app/1008290/Lucky_Of_Love/?snr=1_7_7_2300_150_41,1.19,0.71,40,CDN,2020-04-27,23:34
Weable 2,https://store.steampowered.com/app/765160/Weable_2/?snr=1_7_7_2300_150_41,2.29,1.35,41,CDN,2020-04-27,23:34
Organ Biker,https://store.steampowered.com/app/365310/Organ_Biker/?snr=1_7_7_2300_150_41,1.09,0.59,46,CDN,2020-04-27,23:34
Lost in the Ocean VR,https://store.steampowered.com/app/596640/Lost_in_the_Ocean_VR/?snr=1_7_7_2300_150_42,8.79,6.15,30,CDN,2020-04-27,23:34
Overland,https://store.steampowered.com/app/355680/Overland/?snr=1_7_7_2300_150_42,28.99,23.19,20,CDN,2020-04-27,23:34
Pixel Space,https://store.steampowered.com/app/371690/Pixel_Space/?snr=1_7_7_2300_150_42,3.39,2.00,41,CDN,2020-04-27,23:34
Super Trashforce,https://store.steampowered.com/app/710520/Super_Trashforce/?snr=1_7_7_2300_150_42,3.39,2.00,41,CDN,2020-04-27,23:34
Tap Heroes,https://store.steampowered.com/app/371570/Tap_Heroes/?snr=1_7_7_2300_150_42,3.39,2.20,35,CDN,2020-04-27,23:34
Anime RPG Puzzles,https://store.steampowered.com/app/1271830/Anime_RPG_Puzzles/?snr=1_7_7_2300_150_42,3.39,2.54,25,CDN,2020-04-27,23:34
Visceral Cubes,https://store.steampowered.com/app/846010/Visceral_Cubes/?snr=1_7_7_2300_150_42,1.19,0.71,40,CDN,2020-04-27,23:34
The Bad Gravedigger,https://store.steampowered.com/app/870120/The_Bad_Gravedigger/?snr=1_7_7_2300_150_42,2.29,1.25,45,CDN,2020-04-27,23:34
Honey Dance,https://store.steampowered.com/app/1244440/Honey_Dance/?snr=1_7_7_2300_150_42,22.79,6.83,70,CDN,2020-04-27,23:34
Araha : Curse of Yieun Island,https://store.steampowered.com/app/1190130/Araha__Curse_of_Yieun_Island/?snr=1_7_7_2300_150_42,18.49,14.79,20,CDN,2020-04-27,23:34
Eat\, Sleep\, Bet\, Repeat,https://store.steampowered.com/app/671840/Eat_Sleep_Bet_Repeat/?snr=1_7_7_2300_150_42,17.49,10.49,40,CDN,2020-04-27,23:34
Travel Riddles: Trip To Italy,https://store.steampowered.com/app/659950/Travel_Riddles_Trip_To_Italy/?snr=1_7_7_2300_150_42,11.49,6.89,40,CDN,2020-04-27,23:34
Picross Bonbon - Nonogram,https://store.steampowered.com/app/896230/Picross_Bonbon__Nonogram/?snr=1_7_7_2300_150_42,5.69,0.62,89,CDN,2020-04-27,23:34
Polarity,https://store.steampowered.com/app/315430/Polarity/?snr=1_7_7_2300_150_42,14.49,10.14,30,CDN,2020-04-27,23:34
SELF 自己,https://store.steampowered.com/app/1074170/SELF/?snr=1_7_7_2300_150_42,5.69,4.55,20,CDN,2020-04-27,23:34
Dragon Rage,https://store.steampowered.com/app/498190/Dragon_Rage/?snr=1_7_7_2300_150_42,7.79,5.45,30,CDN,2020-04-27,23:34
Panzer Panic VR,https://store.steampowered.com/app/589170/Panzer_Panic_VR/?snr=1_7_7_2300_150_42,10.99,2.19,80,CDN,2020-04-27,23:34
Victorian Admirals Samoan Crisis 1889,https://store.steampowered.com/app/1259340/Victorian_Admirals_Samoan_Crisis_1889/?snr=1_7_7_2300_150_42,11.49,1.14,90,CDN,2020-04-27,23:34
Clea / 克莉,https://store.steampowered.com/app/981020/Clea/?snr=1_7_7_2300_150_42,8.99,8.09,10,CDN,2020-04-27,23:34
Frequent Flyer,https://store.steampowered.com/app/554150/Frequent_Flyer/?snr=1_7_7_2300_150_42,1.09,0.81,26,CDN,2020-04-27,23:34
Survival Classic,https://store.steampowered.com/app/1203370/Survival_Classic/?snr=1_7_7_2300_150_42,11.49,9.07,21,CDN,2020-04-27,23:34
New Year's Eve 2020,https://store.steampowered.com/app/1204270/New_Years_Eve_2020/?snr=1_7_7_2300_150_42,1.19,0.83,30,CDN,2020-04-27,23:34
Dungeon Rush,https://store.steampowered.com/app/871230/Dungeon_Rush/?snr=1_7_7_2300_150_42,4.65,3.25,30,CDN,2020-04-27,23:34
Classic Card Games 3D,https://store.steampowered.com/app/941920/Classic_Card_Games_3D/?snr=1_7_7_2300_150_42,22.79,15.95,30,CDN,2020-04-27,23:34
CYBER JOLT (VR),https://store.steampowered.com/app/580680/CYBER_JOLT_VR/?snr=1_7_7_2300_150_42,1.09,0.70,36,CDN,2020-04-27,23:34
Starters Orders 6 Horse Racing,https://store.steampowered.com/app/460230/Starters_Orders_6_Horse_Racing/?snr=1_7_7_2300_150_43,39.99,29.99,25,CDN,2020-04-27,23:34
Crazy Scientist,https://store.steampowered.com/app/709780/Crazy_Scientist/?snr=1_7_7_2300_150_43,2.29,1.35,41,CDN,2020-04-27,23:34
The Broken Seal,https://store.steampowered.com/app/710170/The_Broken_Seal/?snr=1_7_7_2300_150_43,11.49,10.34,10,CDN,2020-04-27,23:34
Existential Kitty Cat RPG,https://store.steampowered.com/app/830630/Existential_Kitty_Cat_RPG/?snr=1_7_7_2300_150_43,1.19,0.77,35,CDN,2020-04-27,23:34
Rogue Quest: The Vault of the Lost Tyrant,https://store.steampowered.com/app/728420/Rogue_Quest_The_Vault_of_the_Lost_Tyrant/?snr=1_7_7_2300_150_43,4.65,2.79,40,CDN,2020-04-27,23:34
A Tale of Caos: Overture,https://store.steampowered.com/app/500320/A_Tale_of_Caos_Overture/?snr=1_7_7_2300_150_43,9.99,5.99,40,CDN,2020-04-27,23:34
No King No Kingdom VR,https://store.steampowered.com/app/946700/No_King_No_Kingdom_VR/?snr=1_7_7_2300_150_43,22.79,13.67,40,CDN,2020-04-27,23:34
Micro Pico Racers,https://store.steampowered.com/app/816500/Micro_Pico_Racers/?snr=1_7_7_2300_150_43,4.65,3.48,25,CDN,2020-04-27,23:34
Bouncy Bob: Episode 2,https://store.steampowered.com/app/1117330/Bouncy_Bob_Episode_2/?snr=1_7_7_2300_150_43,5.69,0.62,89,CDN,2020-04-27,23:34
Without Within 3 (初衷),https://store.steampowered.com/app/676130/Without_Within_3/?snr=1_7_7_2300_150_43,5.69,4.55,20,CDN,2020-04-27,23:34
Paradox Vector,https://store.steampowered.com/app/1051840/Paradox_Vector/?snr=1_7_7_2300_150_43,3.39,2.88,15,CDN,2020-04-27,23:34
Dwarf Shop,https://store.steampowered.com/app/1247640/Dwarf_Shop/?snr=1_7_7_2300_150_43,11.49,9.19,20,CDN,2020-04-27,23:34
Strangers of the Power 2,https://store.steampowered.com/app/851840/Strangers_of_the_Power_2/?snr=1_7_7_2300_150_43,4.65,3.72,20,CDN,2020-04-27,23:34
Thunder Paw,https://store.steampowered.com/app/1064990/Thunder_Paw/?snr=1_7_7_2300_150_43,5.69,3.98,30,CDN,2020-04-27,23:34
Wildlife Park 2 - Fantasy,https://store.steampowered.com/app/307990/Wildlife_Park_2__Fantasy/?snr=1_7_7_2300_150_43,1.09,0.76,30,CDN,2020-04-27,23:34
Space Wars,https://store.steampowered.com/app/1176160/Space_Wars/?snr=1_7_7_2300_150_43,1.19,1.01,15,CDN,2020-04-27,23:34
Bandit the game,https://store.steampowered.com/app/1133780/Bandit_the_game/?snr=1_7_7_2300_150_43,4.65,1.16,75,CDN,2020-04-27,23:34
Tank On Tank Digital  - West Front,https://store.steampowered.com/app/613860/Tank_On_Tank_Digital___West_Front/?snr=1_7_7_2300_150_43,17.49,13.99,20,CDN,2020-04-27,23:34
Save Your Mother,https://store.steampowered.com/app/423740/Save_Your_Mother/?snr=1_7_7_2300_150_43,4.65,3.48,25,CDN,2020-04-27,23:34
Color Chemistry,https://store.steampowered.com/app/431860/Color_Chemistry/?snr=1_7_7_2300_150_43,2.19,0.59,73,CDN,2020-04-27,23:34
Mystic RUS-files,https://store.steampowered.com/app/1060400/Mystic_RUSfiles/?snr=1_7_7_2300_150_43,4.65,0.60,87,CDN,2020-04-27,23:34
Stay Alive: Apocalypse,https://store.steampowered.com/app/622420/Stay_Alive_Apocalypse/?snr=1_7_7_2300_150_43,17.49,11.54,34,CDN,2020-04-27,23:34
Crystal Picnic,https://store.steampowered.com/app/415890/Crystal_Picnic/?snr=1_7_7_2300_150_43,3.39,2.27,33,CDN,2020-04-27,23:34
Monster RPG 2,https://store.steampowered.com/app/409370/Monster_RPG_2/?snr=1_7_7_2300_150_43,3.39,2.27,33,CDN,2020-04-27,23:34
The Unholy Society,https://store.steampowered.com/app/746750/The_Unholy_Society/?snr=1_7_7_2300_150_43,11.49,7.69,33,CDN,2020-04-27,23:34
Mineirinho Director's Cut,https://store.steampowered.com/app/1201630/Mineirinho_Directors_Cut/?snr=1_7_7_2300_150_44,1.19,0.89,25,CDN,2020-04-27,23:34
ChessVR,https://store.steampowered.com/app/493380/ChessVR/?snr=1_7_7_2300_150_44,5.69,4.55,20,CDN,2020-04-27,23:34
Handball Action Total,https://store.steampowered.com/app/486940/Handball_Action_Total/?snr=1_7_7_2300_150_44,13.49,10.79,20,CDN,2020-04-27,23:34
Harvest Moon: Mad Dash,https://store.steampowered.com/app/1048020/Harvest_Moon_Mad_Dash/?snr=1_7_7_2300_150_44,22.79,11.39,50,CDN,2020-04-27,23:34
Rhythm Overdrive,https://store.steampowered.com/app/1004030/Rhythm_Overdrive/?snr=1_7_7_2300_150_44,3.39,0.67,80,CDN,2020-04-27,23:34
Mike was Сursed,https://store.steampowered.com/app/332700/Mike_was_ursed/?snr=1_7_7_2300_150_44,13.49,9.44,30,CDN,2020-04-27,23:34
Nightmare Cave,https://store.steampowered.com/app/1142200/Nightmare_Cave/?snr=1_7_7_2300_150_44,5.69,0.62,89,CDN,2020-04-27,23:34
Princess Maker Go!Go! Princess,https://store.steampowered.com/app/724260/Princess_Maker_GoGo_Princess/?snr=1_7_7_2300_150_44,11.49,10.34,10,CDN,2020-04-27,23:34
Mystery Tales: Til Death Collector's Edition,https://store.steampowered.com/app/1300000/Mystery_Tales_Til_Death_Collectors_Edition/?snr=1_7_7_2300_150_44,15.49,13.94,10,CDN,2020-04-27,23:34
Border of her Heart,https://store.steampowered.com/app/795680/Border_of_her_Heart/?snr=1_7_7_2300_150_44,1.19,1.07,10,CDN,2020-04-27,23:34
The Piano,https://store.steampowered.com/app/788610/The_Piano/?snr=1_7_7_2300_150_44,11.49,9.19,20,CDN,2020-04-27,23:34
Bear Football,https://store.steampowered.com/app/674570/Bear_Football/?snr=1_7_7_2300_150_44,1.19,1.07,10,CDN,2020-04-27,23:34
Blackwood Crossing,https://store.steampowered.com/app/453310/Blackwood_Crossing/?snr=1_7_7_2300_150_44,17.99,16.19,10,CDN,2020-04-27,23:34
Ping Pong Space - Retro Tennis,https://store.steampowered.com/app/1193930/Ping_Pong_Space__Retro_Tennis/?snr=1_7_7_2300_150_44,3.39,0.67,80,CDN,2020-04-27,23:34
Game Machines: Arcade Casino,https://store.steampowered.com/app/726580/Game_Machines_Arcade_Casino/?snr=1_7_7_2300_150_44,2.29,1.87,18,CDN,2020-04-27,23:34
Buy Low Sell High,https://store.steampowered.com/app/934220/Buy_Low_Sell_High/?snr=1_7_7_2300_150_44,5.69,2.84,50,CDN,2020-04-27,23:34
Miasma Caves,https://store.steampowered.com/app/812190/Miasma_Caves/?snr=1_7_7_2300_150_44,22.79,17.09,25,CDN,2020-04-27,23:34
Aleesha's Tower,https://store.steampowered.com/app/1130590/Aleeshas_Tower/?snr=1_7_7_2300_150_44,3.39,0.61,82,CDN,2020-04-27,23:34
Advancity,https://store.steampowered.com/app/1197110/Advancity/?snr=1_7_7_2300_150_44,17.49,15.74,10,CDN,2020-04-27,23:34
The Deletion,https://store.steampowered.com/app/391160/The_Deletion/?snr=1_7_7_2300_150_44,2.19,1.97,10,CDN,2020-04-27,23:34
33 Rounds,https://store.steampowered.com/app/1194620/33_Rounds/?snr=1_7_7_2300_150_44,2.29,0.59,74,CDN,2020-04-27,23:34
L.S.S II,https://store.steampowered.com/app/1056330/LSS_II/?snr=1_7_7_2300_150_44,3.39,1.18,65,CDN,2020-04-27,23:34
Rumia in the darkness,https://store.steampowered.com/app/1060240/Rumia_in_the_darkness/?snr=1_7_7_2300_150_44,1.19,1.07,10,CDN,2020-04-27,23:34
PixelCraft VR,https://store.steampowered.com/app/787950/PixelCraft_VR/?snr=1_7_7_2300_150_44,5.69,1.42,75,CDN,2020-04-27,23:34
BAFF 4,https://store.steampowered.com/app/1158480/BAFF_4/?snr=1_7_7_2300_150_44,2.29,0.59,74,CDN,2020-04-27,23:34
GraFi 3,https://store.steampowered.com/app/1129680/GraFi_3/?snr=1_7_7_2300_150_45,2.29,0.59,74,CDN,2020-04-27,23:34
Crazy space pirate,https://store.steampowered.com/app/1060370/Crazy_space_pirate/?snr=1_7_7_2300_150_45,2.29,0.59,74,CDN,2020-04-27,23:34
Drive-By Hero,https://store.steampowered.com/app/640310/DriveBy_Hero/?snr=1_7_7_2300_150_45,4.65,4.18,10,CDN,2020-04-27,23:34
Little Marisa's Disaster Journey,https://store.steampowered.com/app/838940/Little_Marisas_Disaster_Journey/?snr=1_7_7_2300_150_45,1.19,1.07,10,CDN,2020-04-27,23:34
Suicide Adventures,https://store.steampowered.com/app/705300/Suicide_Adventures/?snr=1_7_7_2300_150_45,2.29,2.06,10,CDN,2020-04-27,23:34
Deep Ocean Rush,https://store.steampowered.com/app/1162730/Deep_Ocean_Rush/?snr=1_7_7_2300_150_45,2.29,0.59,74,CDN,2020-04-27,23:34
Hot steel,https://store.steampowered.com/app/1237560/Hot_steel/?snr=1_7_7_2300_150_45,2.29,0.59,74,CDN,2020-04-27,23:34
